loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,term_months,monthly_payment,origination_date,maturity_date,loan_status,payment_history_score,collateral_value,ltv_ratio,purpose,branch_id
LOAN00294801,CUST002948,Student,39487,39436.12972925258,0.495,180,1629.97,2023-06-24,2038-04-06,Active,35.3,,,Refinance,BR017
LOAN00449101,CUST004491,Personal,31094,0.0,0.161,24,1523.95,2021-04-17,2023-04-07,Paid Off,83.4,,,Refinance,BR022
LOAN00449102,CUST004491,Student,53858,48779.0196124742,0.086,240,470.81,2021-07-13,2041-03-30,Active,83.4,,,Purchase,BR022
LOAN00053601,CUST000536,Personal,39446,19656.281934253326,0.213,48,1227.85,2023-04-03,2027-03-13,Active,77.3,,,Purchase,BR038
LOAN00053602,CUST000536,Mortgage,109056,106239.45609634856,0.128,240,1262.17,2023-08-08,2043-04-25,Active,77.3,130867.2,0.8,Investment,BR038
LOAN00356601,CUST003566,Business,151488,110272.02143427709,0.173,60,3789.35,2023-10-28,2028-10-01,Active,77.3,,,Purchase,BR021
LOAN00070301,CUST000703,Mortgage,76320,61056.0,0.241,360,1533.95,2022-07-23,2052-02-16,Default,64.0,91584.0,0.8,Refinance,BR015
LOAN00070302,CUST000703,Business,289209,255885.24433833268,0.286,60,9109.73,2024-07-31,2029-07-05,Late,64.0,,,Consolidation,BR015
LOAN00158401,CUST001584,Student,16553,14400.524247146242,0.136,180,216.01,2021-02-18,2035-12-02,Active,77.5,,,Refinance,BR031
LOAN00187301,CUST001873,Mortgage,1080703,1076990.172202612,0.182,360,16463.62,2022-07-12,2052-02-05,Active,70.9,1296843.5999999999,0.8,Consolidation,BR001
LOAN00148001,CUST001480,Student,75535,73600.40721663837,0.211,240,1348.72,2021-01-07,2040-09-24,Active,68.7,,,Investment,BR007
LOAN00471501,CUST004715,Business,379817,363696.5968834979,0.168,180,5791.65,2023-05-12,2038-02-22,Active,77.9,,,Investment,BR039
LOAN00426701,CUST004267,Credit Line,19224,2091.3600759114115,0.207,36,721.31,2022-12-07,2025-11-21,Active,81.5,,,Investment,BR001
LOAN00426702,CUST004267,Mortgage,253339,247860.6749089801,0.092,360,2074.98,2022-09-10,2052-04-05,Active,81.5,304006.8,0.8,Consolidation,BR001
LOAN00475201,CUST004752,Credit Line,11450,0.0,0.289,36,479.2,2022-03-14,2025-02-26,Paid Off,71.9,,,Consolidation,BR067
LOAN00475202,CUST004752,Personal,5648,1895.4232253449125,0.259,60,168.77,2021-09-26,2026-08-31,Active,71.9,,,Refinance,BR067
LOAN00475203,CUST004752,Personal,29550,3418.430329809334,0.259,36,1189.01,2022-11-23,2025-11-07,Active,71.9,,,Refinance,BR067
LOAN00479701,CUST004797,Auto,53694,0.0,0.083,36,1690.02,2021-12-26,2024-12-10,Paid Off,84.9,64432.799999999996,0.8,Purchase,BR025
LOAN00277601,CUST002776,Personal,41420,0.0,0.263,36,1675.46,2020-10-23,2023-10-08,Paid Off,71.4,,,Purchase,BR061
LOAN00175201,CUST001752,Personal,35014,769.4683140792321,0.119,60,777.1,2020-10-27,2025-10-01,Active,88.4,,,Refinance,BR034
LOAN00093101,CUST000931,Business,89804,82948.25142630616,0.264,120,2132.27,2023-01-25,2032-12-03,Late,66.6,,,Investment,BR012
LOAN00093102,CUST000931,Mortgage,128964,118825.59667614268,0.219,180,2448.0,2020-09-02,2035-06-16,Active,66.6,154756.8,0.8,Investment,BR012
LOAN00093103,CUST000931,Auto,44179,15766.150913228033,0.239,72,1160.41,2021-01-14,2026-12-14,Active,66.6,53014.799999999996,0.8,Purchase,BR012
LOAN00194401,CUST001944,Credit Line,11134,9051.53041482723,0.302,60,361.59,2023-12-12,2028-11-15,Active,70.4,,,Purchase,BR025
LOAN00037801,CUST000378,Student,37783,35328.252846516014,0.118,240,410.77,2021-07-30,2041-04-16,Active,79.6,,,Consolidation,BR002
LOAN00066401,CUST000664,Personal,27305,0.0,0.302,24,1529.51,2021-11-11,2023-11-01,Paid Off,66.8,,,Consolidation,BR075
LOAN00200801,CUST002008,Personal,33590,26872.0,0.343,36,1506.2,2023-05-24,2026-05-08,Default,62.0,,,Purchase,BR003
LOAN00109001,CUST001090,Credit Line,39416,29703.621759056598,0.28,36,1630.39,2024-08-16,2027-08-01,Active,72.9,,,Purchase,BR007
LOAN00144601,CUST001446,Business,259507,164462.42870788966,0.278,60,8048.68,2022-12-26,2027-11-30,Active,64.9,,,Investment,BR006
LOAN00262701,CUST002627,Mortgage,318210,275671.46906423796,0.01,240,1463.43,2022-10-13,2042-06-30,Active,100.0,381852.0,0.8,Purchase,BR001
LOAN00246701,CUST002467,Personal,32353,0.0,0.335,36,1436.19,2022-07-22,2025-07-06,Paid Off,62.9,,,Investment,BR087
LOAN00110701,CUST001107,Business,226794,110694.34520721748,0.089,60,4696.87,2022-11-07,2027-10-12,Active,87.2,,,Consolidation,BR038
LOAN00252401,CUST002524,Mortgage,138943,134298.04459923605,0.183,240,2176.46,2021-04-10,2040-12-26,Active,70.8,166731.6,0.8,Purchase,BR001
LOAN00334801,CUST003348,Personal,42810,29713.38650561114,0.02,60,750.36,2024-01-27,2028-12-31,Active,100.0,,,Purchase,BR104
LOAN00334802,CUST003348,Student,22800,19834.028612516177,0.01,180,136.46,2023-08-07,2038-05-20,Active,100.0,,,Refinance,BR104
LOAN00334803,CUST003348,Student,51975,40349.537940308626,0.01,240,239.03,2020-11-12,2040-07-30,Active,100.0,,,Consolidation,BR104
LOAN00304401,CUST003044,Student,97465,83903.77801593236,0.112,120,1353.64,2023-05-18,2033-03-26,Active,80.4,,,Investment,BR022
LOAN00304402,CUST003044,Business,336389,326020.40450449893,0.147,180,4639.13,2024-02-21,2038-12-04,Active,80.4,,,Purchase,BR022
LOAN00011801,CUST000118,Auto,41474,24593.648587988093,0.331,36,1831.79,2024-02-07,2027-01-22,Late,55.8,49768.799999999996,0.8,Consolidation,BR086
LOAN00494801,CUST004948,Personal,7604,5820.547793460254,0.421,48,329.78,2024-01-07,2027-12-17,Active,52.8,,,Purchase,BR087
LOAN00142101,CUST001421,Mortgage,143124,128402.18629724451,0.055,180,1169.44,2023-06-08,2038-03-21,Active,85.9,171748.8,0.8,Refinance,BR061
LOAN00142102,CUST001421,Business,241744,159828.4122655035,0.1,120,3194.66,2021-02-07,2030-12-17,Active,85.9,,,Consolidation,BR061
LOAN00195301,CUST001953,Auto,50246,40196.8,0.291,72,1482.58,2021-11-04,2027-10-04,Default,60.5,60295.2,0.8,Purchase,BR125
LOAN00195302,CUST001953,Personal,12434,0.0,0.356,24,731.56,2022-08-25,2024-08-14,Paid Off,60.5,,,Investment,BR125
LOAN00195303,CUST001953,Auto,35598,28478.4,0.291,72,1050.37,2021-07-26,2027-06-25,Default,60.5,42717.6,0.8,Investment,BR125
LOAN00362401,CUST003624,Business,128403,123638.49556808214,0.173,180,2003.49,2023-06-21,2038-04-03,Active,77.3,,,Refinance,BR006
LOAN00454901,CUST004549,Business,122133,20748.35355746277,0.119,60,2710.61,2021-05-14,2026-04-18,Active,83.6,,,Investment,BR017
LOAN00149901,CUST001499,Auto,48855,21470.608136299732,0.01,60,835.12,2022-11-01,2027-10-06,Active,94.5,58626.0,0.8,Refinance,BR016
LOAN00149902,CUST001499,Auto,33563,0.0,0.01,48,713.6,2020-10-26,2024-10-05,Paid Off,94.5,40275.6,0.8,Refinance,BR016
LOAN00175101,CUST001751,Business,390760,382542.1828612363,0.53,120,17355.63,2022-08-25,2032-07-03,Active,35.3,,,Purchase,BR020
LOAN00175102,CUST001751,Mortgage,184340,147472.0,0.485,300,7450.46,2021-10-23,2046-06-14,Default,35.3,221208.0,0.8,Consolidation,BR020
LOAN00278401,CUST002784,Auto,72693,58154.4,0.312,36,3133.9,2023-04-14,2026-03-29,Default,58.0,87231.59999999999,0.8,Consolidation,BR055
LOAN00447701,CUST004477,Auto,37046,24495.67392888273,0.225,72,941.85,2022-08-22,2028-07-21,Active,68.2,44455.2,0.8,Refinance,BR015
LOAN00447702,CUST004477,Student,69524,69125.12314731219,0.215,240,1263.45,2024-01-30,2043-10-17,Active,68.2,,,Purchase,BR015
LOAN00447601,CUST004476,Personal,16602,9473.140988558538,0.143,48,456.18,2023-09-05,2027-08-15,Active,85.5,,,Consolidation,BR011
LOAN00197101,CUST001971,Student,74441,69973.56027957701,0.056,240,516.28,2023-08-07,2043-04-24,Active,86.9,,,Consolidation,BR042
LOAN00049201,CUST000492,Student,46075,36479.17410531315,0.01,120,403.64,2023-07-03,2033-05-11,Active,100.0,,,Consolidation,BR001
LOAN00049202,CUST000492,Student,23408,13744.724994019029,0.01,120,205.06,2021-06-23,2031-05-02,Active,100.0,,,Refinance,BR001
LOAN00381101,CUST003811,Credit Line,10333,0.0,0.4,24,632.25,2023-07-19,2025-07-08,Paid Off,58.8,,,Refinance,BR011
LOAN00381102,CUST003811,Business,369030,321493.219531435,0.33,120,10555.38,2021-04-18,2031-02-25,Active,58.8,,,Investment,BR011
LOAN00331601,CUST003316,Credit Line,37752,0.0,0.188,24,1899.36,2021-01-28,2023-01-18,Paid Off,83.8,,,Refinance,BR031
LOAN00005701,CUST000057,Student,68574,61560.65005738319,0.271,120,1662.64,2022-05-25,2032-04-02,Active,61.6,,,Consolidation,BR021
LOAN00134401,CUST001344,Student,43258,30020.98736056271,0.01,180,258.9,2020-11-10,2035-08-24,Active,97.4,,,Investment,BR005
LOAN00267501,CUST002675,Mortgage,62842,62394.28053726881,0.287,180,1524.62,2024-03-23,2039-01-04,Active,58.6,75410.4,0.8,Consolidation,BR043
LOAN00267502,CUST002675,Credit Line,26215,0.0,0.402,24,1606.87,2022-02-22,2024-02-12,Paid Off,58.6,,,Refinance,BR043
LOAN00119801,CUST001198,Auto,24227,5095.472370276258,0.073,48,583.52,2022-06-05,2026-05-15,Active,86.1,29072.399999999998,0.8,Investment,BR068
LOAN00190601,CUST001906,Business,461311,360399.6201413442,0.113,120,6433.15,2022-05-10,2032-03-18,Active,84.4,,,Refinance,BR104
LOAN00264001,CUST002640,Credit Line,46920,0.0,0.191,48,1405.39,2020-11-22,2024-11-01,Paid Off,83.4,,,Investment,BR056
LOAN00264002,CUST002640,Credit Line,18605,10231.99769338156,0.191,60,483.65,2022-10-19,2027-09-23,Active,83.4,,,Investment,BR056
LOAN00264003,CUST002640,Personal,44857,21234.81874589583,0.161,48,1273.56,2023-04-04,2027-03-14,Active,83.4,,,Refinance,BR056
LOAN00456001,CUST004560,Auto,53637,27610.7585387244,0.057,72,881.34,2022-07-09,2028-06-07,Active,88.0,64364.399999999994,0.8,Investment,BR125
LOAN00366401,CUST003664,Student,89949,88441.86731742046,0.099,240,862.08,2024-08-27,2044-05-14,Active,81.9,,,Purchase,BR077
LOAN00058601,CUST000586,Student,85220,72628.6459206961,0.108,180,957.93,2021-05-04,2036-02-15,Active,80.8,,,Investment,BR015
LOAN00107001,CUST001070,Credit Line,11731,0.0,0.199,48,356.35,2020-12-29,2024-12-08,Paid Off,82.5,,,Consolidation,BR026
LOAN00107002,CUST001070,Auto,15563,6602.006084497074,0.104,48,397.71,2023-02-25,2027-02-04,Active,82.5,18675.6,0.8,Purchase,BR026
LOAN00254201,CUST002542,Credit Line,39429,3326.9485526035833,0.439,48,1755.3,2021-11-06,2025-10-16,Active,54.2,,,Investment,BR099
LOAN00184701,CUST001847,Mortgage,130534,104936.01327214278,0.01,240,600.32,2021-06-02,2041-02-17,Active,98.7,156640.8,0.8,Investment,BR009
LOAN00428601,CUST004286,Credit Line,9656,0.0,0.22,36,368.77,2021-04-27,2024-04-11,Paid Off,80.0,,,Purchase,BR030
LOAN00428602,CUST004286,Business,108939,85803.02787519028,0.15,60,2591.65,2024-03-11,2029-02-13,Active,80.0,,,Consolidation,BR030
LOAN00059401,CUST000594,Student,63892,61151.062001408245,0.095,180,667.18,2024-04-24,2039-02-05,Active,82.4,,,Purchase,BR030
LOAN00184901,CUST001849,Auto,45093,32544.628732796173,0.01,60,770.81,2024-03-21,2029-02-23,Active,93.5,54111.6,0.8,Investment,BR039
LOAN00070501,CUST000705,Auto,23135,17815.393782852912,0.389,48,956.89,2024-02-03,2028-01-13,Active,48.9,27762.0,0.8,Refinance,BR015
LOAN00361701,CUST003617,Personal,34011,4444.748245370456,0.368,36,1573.37,2022-12-14,2025-11-28,Active,59.1,,,Purchase,BR117
LOAN00359201,CUST003592,Student,39587,38179.28348623214,0.055,240,272.31,2024-05-30,2044-02-15,Active,87.1,,,Investment,BR108
LOAN00359202,CUST003592,Personal,16603,0.0,0.13,24,789.34,2023-08-30,2025-08-19,Paid Off,87.1,,,Consolidation,BR108
LOAN00359203,CUST003592,Mortgage,96708,88253.324427514,0.045,240,611.82,2023-01-07,2042-09-24,Active,87.1,116049.59999999999,0.8,Purchase,BR108
LOAN00005501,CUST000055,Mortgage,325803,274002.0183901291,0.01,300,1227.86,2021-03-30,2045-11-19,Active,94.6,390963.6,0.8,Refinance,BR061
LOAN00290401,CUST002904,Student,34451,31528.14049582505,0.096,240,323.38,2021-07-02,2041-03-19,Active,82.2,,,Refinance,BR020
LOAN00162901,CUST001629,Personal,33518,25266.689966785674,0.21,48,1037.91,2024-05-06,2028-04-15,Active,77.6,,,Refinance,BR131
LOAN00162902,CUST001629,Business,53593,51163.095895060964,0.17,180,824.8,2023-03-04,2037-12-15,Active,77.6,,,Consolidation,BR131
LOAN00396301,CUST003963,Credit Line,15990,5935.382697614442,0.243,60,462.79,2021-11-26,2026-10-31,Active,77.3,,,Investment,BR015
LOAN00237001,CUST002370,Credit Line,14280,8274.683468100655,0.065,36,437.67,2024-04-19,2027-04-04,Active,98.2,,,Consolidation,BR038
LOAN00169601,CUST001696,Business,211712,46773.071504191386,0.01,60,3618.95,2021-10-13,2026-09-17,Active,100.0,,,Investment,BR042
LOAN00169602,CUST001696,Mortgage,261304,226147.249763743,0.01,300,984.78,2021-12-04,2046-07-26,Active,100.0,313564.8,0.8,Refinance,BR042
LOAN00177501,CUST001775,Business,124708,123405.68648826345,0.292,180,3075.15,2023-09-08,2038-06-21,Active,63.3,,,Consolidation,BR004
LOAN00177502,CUST001775,Auto,76810,0.0,0.267,60,2331.67,2020-09-09,2025-08-14,Paid Off,63.3,92172.0,0.8,Consolidation,BR004
LOAN00458801,CUST004588,Business,458861,413350.7420127119,0.043,180,3463.54,2023-09-12,2038-06-25,Active,92.6,,,Purchase,BR038
LOAN00135601,CUST001356,Credit Line,21936,17548.8,0.6,60,1158.84,2024-08-20,2029-07-25,Default,35.3,,,Consolidation,BR001
LOAN00135602,CUST001356,Auto,46028,34354.363297426324,0.505,48,2247.78,2023-09-23,2027-09-02,Active,35.3,55233.6,0.8,Investment,BR001
LOAN00330601,CUST003306,Personal,45401,0.0,0.061,24,2014.25,2020-12-23,2022-12-13,Paid Off,95.2,,,Investment,BR022
LOAN00078001,CUST000780,Credit Line,46512,0.0,0.157,36,1628.34,2021-12-28,2024-12-12,Paid Off,87.4,,,Consolidation,BR015
LOAN00107901,CUST001079,Personal,49167,0.0,0.02,36,1408.27,2021-06-11,2024-05-26,Paid Off,100.0,,,Refinance,BR034
LOAN00107902,CUST001079,Auto,16373,5530.564665492332,0.01,48,348.11,2023-01-07,2026-12-17,Active,100.0,19647.6,0.8,Consolidation,BR034
LOAN00181101,CUST001811,Mortgage,136053,135785.19841508896,0.208,300,2371.93,2024-03-14,2048-11-03,Active,67.9,163263.6,0.8,Refinance,BR005
LOAN00181102,CUST001811,Credit Line,43627,0.0,0.323,36,1907.42,2021-07-02,2024-06-16,Paid Off,67.9,,,Investment,BR005
LOAN00136101,CUST001361,Mortgage,71203,70933.31169834164,0.138,360,832.41,2024-02-23,2053-09-18,Active,76.1,85443.59999999999,0.8,Purchase,BR103
LOAN00136102,CUST001361,Mortgage,125026,107805.38796749675,0.138,180,1648.26,2020-11-25,2035-09-08,Active,76.1,150031.19999999998,0.8,Purchase,BR103
LOAN00339601,CUST003396,Student,10476,8380.800000000001,0.353,240,308.46,2022-06-14,2042-03-01,Default,52.0,,,Purchase,BR066
LOAN00339602,CUST003396,Mortgage,44517,35613.6,0.343,180,1280.47,2023-07-25,2038-05-07,Default,52.0,53420.4,0.8,Investment,BR066
LOAN00320201,CUST003202,Business,214568,177823.87453170202,0.117,120,3041.33,2022-12-09,2032-10-17,Active,83.9,,,Refinance,BR075
LOAN00320202,CUST003202,Student,49944,45034.23481922598,0.082,240,423.99,2021-07-19,2041-04-05,Active,83.9,,,Consolidation,BR075
LOAN00065801,CUST000658,Student,54458,38094.57594977922,0.149,120,875.27,2020-12-12,2030-10-21,Active,76.0,,,Consolidation,BR108
LOAN00065802,CUST000658,Auto,61605,14368.128460964886,0.159,36,2162.81,2023-03-20,2026-03-04,Active,76.0,73926.0,0.8,Refinance,BR108
LOAN00466401,CUST004664,Mortgage,161423,151120.03688112757,0.206,180,2906.88,2021-08-13,2036-05-26,Active,68.1,193707.6,0.8,Consolidation,BR125
LOAN00329201,CUST003292,Business,72361,72160.44347794045,0.53,180,3197.28,2021-09-23,2036-07-06,Active,35.3,,,Refinance,BR103
LOAN00329202,CUST003292,Auto,72915,0.0,0.505,48,3560.81,2021-08-21,2025-07-31,Paid Off,35.3,87498.0,0.8,Refinance,BR103
LOAN00197701,CUST001977,Business,67749,54086.36486370907,0.012,180,411.46,2022-06-02,2037-03-15,Active,96.2,,,Consolidation,BR055
LOAN00197702,CUST001977,Credit Line,27817,3320.307334283853,0.082,60,566.69,2021-03-02,2026-02-04,Active,96.2,,,Investment,BR055
LOAN00197703,CUST001977,Credit Line,48363,1177.1836781642546,0.082,48,1185.23,2021-10-13,2025-09-22,Active,96.2,,,Investment,BR055
LOAN00171401,CUST001714,Business,482491,390765.9152641425,0.053,180,3891.33,2021-10-05,2036-07-18,Active,91.4,,,Refinance,BR099
LOAN00171402,CUST001714,Auto,27547,16535.21627874423,0.028,60,492.54,2023-07-15,2028-06-18,Active,91.4,33056.4,0.8,Consolidation,BR099
LOAN00336201,CUST003362,Business,462415,369932.0,0.434,120,16962.76,2021-10-24,2031-09-02,Default,46.6,,,Consolidation,BR005
LOAN00263201,CUST002632,Business,175475,120800.89962004358,0.111,120,2427.11,2021-04-13,2031-02-20,Active,84.6,,,Investment,BR026
LOAN00263202,CUST002632,Student,22161,21000.936182990994,0.076,240,179.89,2023-05-24,2043-02-08,Active,84.6,,,Consolidation,BR026
LOAN00263203,CUST002632,Mortgage,532889,518120.46748281625,0.066,300,3631.47,2023-12-20,2048-08-10,Active,84.6,639466.7999999999,0.8,Investment,BR026
LOAN00007001,CUST000070,Personal,7164,0.0,0.317,24,406.86,2022-10-03,2024-09-22,Paid Off,65.1,,,Consolidation,BR055
LOAN00007002,CUST000070,Personal,36728,27207.394210347047,0.317,36,1593.56,2024-08-03,2027-07-19,Active,65.1,,,Refinance,BR055
LOAN00007003,CUST000070,Auto,15125,12357.901826807212,0.252,60,445.71,2024-02-14,2029-01-18,Active,65.1,18150.0,0.8,Consolidation,BR055
LOAN00497801,CUST004978,Credit Line,12036,0.0,0.233,36,467.79,2021-11-03,2024-10-18,Paid Off,78.5,,,Purchase,BR031
LOAN00497802,CUST004978,Personal,43359,20434.777033738734,0.203,48,1326.37,2023-02-23,2027-02-02,Active,78.5,,,Investment,BR031
LOAN00491701,CUST004917,Student,58594,36822.40033500384,0.01,120,513.31,2021-11-15,2031-09-24,Active,95.2,,,Purchase,BR086
LOAN00425501,CUST004255,Mortgage,154603,147760.638792075,0.1,300,1404.88,2021-08-24,2046-04-15,Active,80.6,185523.6,0.8,Consolidation,BR061
LOAN00171201,CUST001712,Student,71351,68988.71945486485,0.164,180,1067.9,2023-11-01,2038-08-14,Active,74.2,,,Consolidation,BR039
LOAN00132901,CUST001329,Student,27398,27344.34431893447,0.327,240,747.77,2023-02-19,2042-11-06,Late,55.1,,,Refinance,BR001
LOAN00132902,CUST001329,Auto,78235,71885.23214196037,0.337,72,2543.33,2024-05-31,2030-04-30,Active,55.1,93882.0,0.8,Purchase,BR001
LOAN00084301,CUST000843,Mortgage,118512,114965.23224560448,0.304,180,3035.92,2021-05-25,2036-03-07,Active,56.6,142214.4,0.8,Investment,BR003
LOAN00084302,CUST000843,Personal,31816,2306.7805898618144,0.389,60,1209.77,2020-11-23,2025-10-28,Active,56.6,,,Investment,BR003
LOAN00122601,CUST001226,Auto,46250,0.0,0.175,36,1660.47,2021-03-24,2024-03-08,Paid Off,74.1,55500.0,0.8,Investment,BR001
LOAN00122602,CUST001226,Business,289133,276489.66252780816,0.2,180,5078.03,2022-09-02,2037-06-15,Active,74.1,,,Refinance,BR001
LOAN00229801,CUST002298,Business,331297,191791.00366581572,0.01,120,2902.3,2021-05-19,2031-03-28,Active,100.0,,,Investment,BR099
LOAN00229802,CUST002298,Mortgage,44819,40399.03056710775,0.01,180,268.24,2024-01-27,2038-11-09,Active,100.0,53782.799999999996,0.8,Consolidation,BR099
LOAN00281601,CUST002816,Credit Line,29364,16079.761861889183,0.128,36,986.56,2024-03-08,2027-02-21,Active,90.8,,,Investment,BR017
LOAN00473601,CUST004736,Business,223749,140435.3495768393,0.037,120,2233.59,2021-07-17,2031-05-26,Active,93.3,,,Purchase,BR063
LOAN00075901,CUST000759,Credit Line,34559,9980.995746424682,0.379,60,1291.38,2021-06-15,2026-05-20,Late,61.3,,,Consolidation,BR001
LOAN00011501,CUST000115,Student,87683,84003.32199123611,0.174,180,1374.38,2023-03-27,2038-01-07,Active,73.1,,,Investment,BR091
LOAN00394601,CUST003946,Mortgage,63923,51214.491641585206,0.01,180,382.58,2022-07-01,2037-04-13,Active,92.6,76707.59999999999,0.8,Purchase,BR021
LOAN00394602,CUST003946,Business,188457,121111.76121110257,0.043,120,1935.02,2021-07-30,2031-06-08,Active,92.6,,,Refinance,BR021
LOAN00237801,CUST002378,Auto,60347,23462.769549350855,0.354,36,2743.54,2023-06-24,2026-06-08,Active,53.1,72416.4,0.8,Investment,BR001
LOAN00456601,CUST004566,Auto,59824,11157.302843706768,0.241,60,1724.49,2021-04-06,2026-03-11,Late,66.4,71788.8,0.8,Refinance,BR039
LOAN00356501,CUST003565,Business,311811,289184.9823114476,0.037,180,2259.83,2024-04-04,2039-01-16,Active,93.3,,,Purchase,BR073
LOAN00356502,CUST003565,Auto,37702,22157.52806662928,0.012,36,1066.77,2024-06-05,2027-05-21,Active,93.3,45242.4,0.8,Refinance,BR073
LOAN00018001,CUST000180,Personal,11782,3659.0095758771567,0.02,60,206.51,2022-03-02,2027-02-04,Active,100.0,,,Purchase,BR001
LOAN00018002,CUST000180,Auto,24477,4664.293761738741,0.01,48,520.42,2022-06-11,2026-05-21,Active,100.0,29372.399999999998,0.8,Refinance,BR001
LOAN00389101,CUST003891,Credit Line,48874,0.0,0.147,48,1352.78,2020-09-21,2024-08-31,Paid Off,88.6,,,Consolidation,BR047
LOAN00389102,CUST003891,Credit Line,5880,0.0,0.147,24,284.26,2022-05-15,2024-05-04,Paid Off,88.6,,,Consolidation,BR047
LOAN00389103,CUST003891,Credit Line,20071,1388.834055377128,0.147,60,474.33,2020-12-05,2025-11-09,Active,88.6,,,Investment,BR047
LOAN00189301,CUST001893,Mortgage,59948,58878.41796207538,0.201,240,1023.12,2022-04-27,2042-01-12,Active,68.7,71937.59999999999,0.8,Investment,BR014
LOAN00452801,CUST004528,Auto,31475,7332.165201112755,0.041,36,930.67,2023-05-14,2026-04-28,Active,89.9,37770.0,0.8,Purchase,BR002
LOAN00164301,CUST001643,Mortgage,82095,77752.68195441712,0.147,240,1062.87,2021-03-10,2040-11-25,Active,75.1,98514.0,0.8,Purchase,BR016
LOAN00174501,CUST001745,Mortgage,268082,214465.6,0.275,240,6170.38,2023-09-01,2043-05-19,Default,60.0,321698.39999999997,0.8,Consolidation,BR067
